5.17, 32.2
10.1, 32.1
15.1, 30.4
20.0, 27.0
25.1, 25.0
30.1, 23.4
40.2, 19.4
50.0, 17.9
60.1, 16.8
80.2, 17.0
100, 15.5
120, 15.1
160, 15.8
200, 14.6
220, 14.7
