4.85, -0.0761
10.1, -0.0563
14.9, 0.0542
19.9, 0.165
24.9, 0.285
30.0, 0.377
39.9, 0.504
49.9, 0.558
59.9, 0.593
79.8, 0.618
99.8, 0.636
120, 0.658
160, 0.660
200, 0.656
220, 0.661
