4.92, 5.28
10.1, 5.39
15.0, 5.47
19.8, 4.56
25.0, 3.98
30.2, 3.92
40.1, 4.89
50.1, 3.48
60.2, 5.47
80.1, 4.72
100, 3.95
120, 3.87
160, 3.29
200, 3.37
210, 3.40
