5.05, 0.975
10.1, 0.974
15.1, 0.975
20.2, 0.976
25.1, 0.980
30.2, 0.980
40.1, 0.979
50.2, 0.973
60.2, 0.975
80.2, 0.972
100, 0.978
120, 0.982
160, 0.975
200, 0.975
210, 0.980
