4.92, 33.6
10.1, 32.6
15.0, 31.1
19.8, 29.0
25.1, 26.1
30.0, 23.4
40.1, 20.7
50.0, 19.6
60.1, 18.7
80.1, 16.6
100, 16.9
120, 16.6
160, 16.5
200, 17.0
210, 17.5
