5.17, -0.0821
10.1, -0.0600
15.2, 0.0611
20.3, 0.177
25.2, 0.286
30.3, 0.393
40.3, 0.497
50.3, 0.547
60.3, 0.577
80.1, 0.607
100, 0.631
120, 0.634
160, 0.643
200, 0.642
