5.17, 0.611
10.1, 0.607
15.2, 0.608
20.4, 0.612
25.3, 0.612
30.3, 0.625
40.3, 0.612
50.3, 0.613
60.3, 0.611
80.1, 0.607
100, 0.614
120, 0.608
160, 0.606
200, 0.608
