4.69, 0.498
9.96, 0.494
15.0, 0.496
19.8, 0.495
24.8, 0.492
29.9, 0.491
39.8, 0.493
50.0, 0.492
59.8, 0.499
79.9, 0.494
99.8, 0.495
120, 0.494
160, 0.494
200, 0.491
220, 0.488
