5.09, 18.9
10.2, 17.5
15.1, 15.3
20.2, 11.3
25.1, 9.08
30.2, 9.62
40.2, 5.42
50.2, 3.49
60.2, 1.53
70.2, 0.599
80.1, 1.36
100, 0.433
120, -1.10
160, -0.998
200, 0.133
240, 0.00
260, 0.333
280, 0.266
300, -1.43
320, -0.200
