4.61, 0.621
9.60, 0.758
14.8, 0.834
19.7, 0.868
24.9, 0.857
29.9, 0.844
39.9, 0.834
49.8, 0.826
59.8, 0.826
69.8, 0.812
79.7, 0.838
99.8, 0.849
120, 0.851
160, 0.868
200, 0.869
240, 0.885
260, 0.896
280, 0.919
300, 0.936
320, 0.945
