5.05, -0.0797
10.1, -0.0584
15.1, 0.0359
20.2, 0.155
25.1, 0.290
30.2, 0.378
40.1, 0.501
50.3, 0.552
60.2, 0.580
80.1, 0.621
100, 0.640
120, 0.652
160, 0.654
200, 0.654
210, 0.655
