4.61, 0.811
9.78, 0.825
14.8, 0.847
19.7, 0.886
24.7, 0.909
30.1, 0.903
39.9, 0.946
50.0, 0.965
59.8, 0.985
69.9, 0.994
79.9, 0.986
99.8, 0.995
120, 1.01
160, 1.01
200, 0.999
240, 1.00
260, 0.997
280, 0.997
300, 1.01
320, 1.00
