5.09, 10.2
10.0, 8.99
15.2, 10.8
20.0, 8.29
25.0, 8.44
30.2, 8.29
40.2, 7.62
50.1, 7.39
60.2, 6.92
80.3, 7.88
100, 7.21
120, 7.68
160, 7.91
200, 6.72
220, 7.74
