10.3, 0.978
15.2, 0.980
20.8, 0.979
25.7, 0.969
31.0, 0.974
40.3, 0.970
50.8, 0.974
60.7, 0.980
70.4, 0.977
80.5, 0.972
100, 0.976
121, 0.974
161, 0.977
200, 0.974
241, 0.973
260, 0.973
280, 0.978
300, 0.971
320, 0.972
