6, 373
501, 373
1004, 373
1506, 373
2001, 373
2500, 373
3003, 373
3501, 373
4004, 373
4499, 368
5009, 328
5504, 295
6006, 267
6501, 245
7004, 225
7506, 209
8001, 195
