4, 0
498, 10
1000, 20
1502, 30
2004, 40
2506, 48
3000, 54
3502, 58
4004, 61
4506, 63
5008, 63
5502, 62
6004, 61
6506, 60
7000, 56
7502, 46
7989, 31
