RPM,600,633.67,667.35,701.02,734.69,768.37,802.04,835.71,869.39,903.06,936.73,970.41,1004.08,1037.75,1071.43,1105.1,1138.77,1172.45,1206.12,1239.79,1273.47,1307.14,1340.82,1374.49,1408.16,1441.84,1475.51,1509.18,1542.86,1576.53,1610.2,1643.87,1677.55,1711.22,1744.9,1778.57,1812.24,1845.92,1879.59,1913.26,1946.94,1980.61,2014.28,2047.96,2081.63,2115.31,2148.98,2182.65,2216.33,2250
,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,293.2757143,,
,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,344.8964082,,
,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,396.517102,,
,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,448.1377959,408.5714286,,
,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,499.7584898,,,
,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,551.3791837,,,
,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,602.9998776,,,
,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,654.6205714,612.8571429,,,
,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,706.2412653,,,,
,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,757.8619592,,,,
,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,809.4826531,,,,
,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,861.1033469,817.1428571,,,,
,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,912.7240408,,,,,
,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,964.3447347,,,,,
,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,1015.965429,990.8163265,,,,,
,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,1067.586122,,,,,,
,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,1119.206816,,,,,,
,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1170.82751,1138.979592,,,,,,
,1200,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,1222.448204,,,,,,,
,,1226.938776,1253.877551,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,1274.068898,,,,,,,
,,,,1280.816327,1307.755102,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1325.689592,1287.142857,,,,,,,
,,,,,,1351.22449,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,1377.310286,,,,,,,,
,,,,,,,1408.469388,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1428.93098,1406.22449,,,,,,,,
,,,,,,,,1465.714286,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,1480.551673,,,,,,,,,
,,,,,,,,,1530.714286,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1532.172367,1503.877551,,,,,,,,,
,,,,,,,,,,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,1583.793061,,,,,,,,,,
,,,,,,,,,,1601.428571,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1635.413755,1601.530612,,,,,,,,,,
,,,,,,,,,,,1672.142857,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1687.034449,1672.857143,,,,,,,,,,,
,,,,,,,,,,,,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1738.655143,1727.071429,,,,,,,,,,,,
,,,,,,,,,,,,1751.020408,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1790.275837,1781.285714,,,,,,,,,,,,,
,,,,,,,,,,,,,1835.204082,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1841.896531,1824.357143,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1893.517224,1861.061224,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1919.387755,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1945.137918,1932.44898,1897.765306,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1996.758612,1966.122449,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2010,2048.379306,2048.379306,2048.379306,2048.379306,2048.379306,2048.379306,2048.379306,2048.379306,2048.379306,2048.379306,2048.379306,2048.379306,2048.379306,2048.379306,2029.068878,1999.795918,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,2090.510204,2093.877551,2097.244898,2100,2100,2096.714286,2092.928571,2092.591837,2092.255102,2091.428571,2089.071429,2086.714286,2080.408163,2056.428571,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48E-16,0.036843645,0.118074447,0.199668989,0.281458114,0.36324938
