"Time (seconds)","Speed (mph)"
2483,57.91047485
2484,57.82777611
2485,57.74971569
2486,57.62996082
2487,57.45431001
2488,57.24421055
2489,57.02674997
2490,56.8119383
2491,56.59619141
2492,56.38310245
2493,56.19580718
2494,56.06386004
2495,56.00052548
2496,55.99318958
2497,56.00714059
2498,55.99926229
2499,55.93958938
2500,55.82676316
2501,55.68549433
2502,55.55152355
2503,55.45547747
2504,55.41198103
2505,55.4184754
2506,55.46121501
2507,55.51988781
2508,55.57263928
2509,55.60839257
2510,55.63620268
2511,55.67444993
2512,55.73112433
2513,55.79817999
2514,55.85638788
2515,55.8864613
2516,55.88645229
2517,55.87332839
2518,55.86628621
2519,55.87796131
2520,55.91450207
2521,55.9740128
2522,56.05005859
2523,56.13958868
2524,56.24515648
2525,56.37262387
2526,56.5300061
2527,56.72720872
2528,56.97044858
2529,57.24339425
2530,57.49436646
2531,57.66562401
2532,57.74250052
2533,57.76521101
2534,57.80130848
2535,57.90714297
2536,58.09887114
2537,58.35789644
2538,58.65976045
2539,58.98201399
2540,59.29239781
2541,59.55002476
2542,59.71686384
2543,59.76764393
2544,59.70222447
2545,59.548976
2546,59.35102917
2547,59.14781151
2548,58.9588458
2549,58.7834743
2550,58.61919765
2551,58.46769711
2552,58.32957996
2553,58.21192982
2554,58.1268975
2555,58.07360543
2556,58.0399839
2557,58.01730765
2558,58.0013258
2559,57.99985177
2560,58.03692412
2561,58.12378366
2562,58.24075806
2563,58.35775949
2564,58.44772746
2565,58.48852812
2566,58.47803513
2567,58.43883644
2568,58.39951881
2569,58.38170794
2570,58.3987836
2571,58.44488392
2572,58.49091035
2573,58.51140799
2574,58.50123936
2575,58.46085856
2576,58.39754023
2577,58.33564546
2578,58.29660354
2579,58.28291562
2580,58.28520775
2581,58.28205787
2582,58.24998605
2583,58.19219081
2584,58.13494518
2585,58.09648891
2586,58.08042417
2587,58.08347313
2588,58.09481846
2589,58.10161197
2590,58.10104975
2591,58.10857486
2592,58.15221366
2593,58.24687041
2594,58.38325585
2595,58.54931106
2596,58.74582351
2597,58.9844701
2598,59.27617629
2599,59.61337553
2600,59.98133295
2601,60.38686186
2602,60.8415725
2603,61.32046405
2604,61.75963072
2605,62.09250338
2606,62.294602
2607,62.40480092
2608,62.49344984
2609,62.60505251
2610,62.73700866
2611,62.8550156
2612,62.9143119
2613,62.88724601
2614,62.77918966
2615,62.61268214
2616,62.4143731
2617,62.22007168
2618,62.07059478
2619,61.99497065
2620,61.99443006
2621,62.04287837
2622,62.11231987
2623,62.1977162
2624,62.31825674
2625,62.49945588
2626,62.74168663
2627,62.99451127
2628,63.17214787
2629,63.20615863
2630,63.08700743
2631,62.86308851
2632,62.60186118
2633,62.34114922
